CustomerID,Recency,Recency Score,Frequency,Frequency Score,Monetary,Monetary Score,RFM,Customer Segment
26771,32,3,1,3,69.99,3,333,Lost Cheap Customer
19463,32,3,1,3,4.99,3,333,Lost Cheap Customer
11511,32,3,1,3,35,3,333,Lost Cheap Customer
22772,32,3,1,3,4.99,3,333,Lost Cheap Customer
22380,32,3,1,3,4.99,3,333,Lost Cheap Customer
18447,32,3,1,3,21.49,3,333,Lost Cheap Customer
21132,32,3,1,3,21.49,3,333,Lost Cheap Customer
11554,32,3,1,3,34.99,3,333,Lost Cheap Customer
28331,32,3,1,3,53.99,3,333,Lost Cheap Customer
27415,33,3,1,3,69.99,3,333,Lost Cheap Customer
17339,32,3,1,3,4.99,3,333,Lost Cheap Customer
29287,33,3,1,3,4.99,3,333,Lost Cheap Customer
23442,32,3,1,3,4.99,3,333,Lost Cheap Customer
15447,32,3,1,3,24.99,3,333,Lost Cheap Customer
24289,32,3,1,3,32.6,3,333,Lost Cheap Customer
12656,32,3,1,3,8.99,3,333,Lost Cheap Customer
27993,32,3,1,3,2.29,3,333,Lost Cheap Customer
19317,32,3,1,3,4.99,3,333,Lost Cheap Customer
26911,33,3,1,3,3.99,3,333,Lost Cheap Customer
11574,32,3,1,3,34.99,3,333,Lost Cheap Customer
22065,33,3,1,3,69.99,3,333,Lost Cheap Customer
29290,33,3,1,3,4.99,3,333,Lost Cheap Customer
29436,32,3,1,3,28.99,3,333,Lost Cheap Customer
17737,32,3,1,3,29.99,3,333,Lost Cheap Customer
17640,33,3,1,3,24.99,3,333,Lost Cheap Customer
26130,32,3,1,3,21.49,3,333,Lost Cheap Customer
12605,32,3,1,3,9.99,3,333,Lost Cheap Customer
20634,32,3,1,3,9.99,3,333,Lost Cheap Customer
21358,32,3,1,3,9.99,3,333,Lost Cheap Customer
14113,32,3,1,3,21.98,3,333,Lost Cheap Customer
12639,33,3,1,3,49.99,3,333,Lost Cheap Customer
16458,32,3,1,3,24.99,3,333,Lost Cheap Customer
22077,32,3,1,3,29.99,3,333,Lost Cheap Customer
13031,32,3,1,3,21.98,3,333,Lost Cheap Customer
28248,33,3,1,3,4.99,3,333,Lost Cheap Customer
14202,32,3,1,3,32.6,3,333,Lost Cheap Customer
23061,32,3,1,3,29.99,3,333,Lost Cheap Customer
22798,32,3,1,3,24.99,3,333,Lost Cheap Customer
18424,32,3,1,3,4.99,3,333,Lost Cheap Customer
29015,32,3,1,3,24.99,3,333,Lost Cheap Customer
27249,33,3,1,3,28.99,3,333,Lost Cheap Customer
12453,32,3,1,3,21.98,3,333,Lost Cheap Customer
27807,33,3,1,3,4.99,3,333,Lost Cheap Customer
24561,33,3,1,3,3.99,3,333,Lost Cheap Customer
17488,32,3,1,3,4.99,3,333,Lost Cheap Customer
18593,32,3,1,3,69.99,3,333,Lost Cheap Customer
13097,32,3,1,3,21.98,3,333,Lost Cheap Customer
20130,33,3,1,3,4.99,3,333,Lost Cheap Customer
23562,32,3,1,3,4.99,3,333,Lost Cheap Customer
28391,33,3,1,3,32.6,3,333,Lost Cheap Customer
11580,32,3,1,3,34.99,3,333,Lost Cheap Customer
24315,32,3,1,3,32.6,3,333,Lost Cheap Customer
19778,33,3,1,3,69.99,3,333,Lost Cheap Customer
22028,33,3,1,3,69.99,3,333,Lost Cheap Customer
14909,33,3,1,3,4.99,3,333,Lost Cheap Customer
20127,32,3,1,3,69.99,3,333,Lost Cheap Customer
12553,32,3,1,3,9.99,3,333,Lost Cheap Customer
11471,32,3,1,3,53.99,3,333,Lost Cheap Customer
27246,32,3,1,3,28.99,3,333,Lost Cheap Customer
15344,32,3,1,3,4.99,3,333,Lost Cheap Customer
12642,32,3,1,3,8.99,3,333,Lost Cheap Customer
13349,33,3,1,3,21.98,3,333,Lost Cheap Customer
21962,33,3,1,3,35,3,333,Lost Cheap Customer
19214,32,3,1,3,4.99,3,333,Lost Cheap Customer
28809,32,3,1,3,24.99,3,333,Lost Cheap Customer
17694,32,3,1,3,4.99,3,333,Lost Cheap Customer
12868,32,3,1,3,32.6,3,333,Lost Cheap Customer
18510,32,3,1,3,4.99,3,333,Lost Cheap Customer
17820,32,3,1,3,3.99,3,333,Lost Cheap Customer
27730,32,3,1,3,3.99,3,333,Lost Cheap Customer
27624,33,3,1,3,28.99,3,333,Lost Cheap Customer
28597,32,3,1,3,7.95,3,333,Lost Cheap Customer
26350,32,3,1,3,4.99,3,333,Lost Cheap Customer
24109,32,3,1,3,4.99,3,333,Lost Cheap Customer
21507,33,3,1,3,24.99,3,333,Lost Cheap Customer
16299,32,3,1,3,4.99,3,333,Lost Cheap Customer
29283,32,3,1,3,53.99,3,333,Lost Cheap Customer
25645,33,3,1,3,21.49,3,333,Lost Cheap Customer
17899,32,3,1,3,29.99,3,333,Lost Cheap Customer
24454,32,3,1,3,21.49,3,333,Lost Cheap Customer
20942,32,3,1,3,3.99,3,333,Lost Cheap Customer
23498,32,3,1,3,4.99,3,333,Lost Cheap Customer
22980,33,3,1,3,29.99,3,333,Lost Cheap Customer
19923,32,3,1,3,24.99,3,333,Lost Cheap Customer
18569,33,3,1,3,4.99,3,333,Lost Cheap Customer
15423,32,3,1,3,4.99,3,333,Lost Cheap Customer
19107,32,3,1,3,69.99,3,333,Lost Cheap Customer
22559,33,3,1,3,4.99,3,333,Lost Cheap Customer
16302,32,3,1,3,24.99,3,333,Lost Cheap Customer
22210,32,3,1,3,35,3,333,Lost Cheap Customer
17275,32,3,1,3,4.99,3,333,Lost Cheap Customer
26541,32,3,1,3,24.99,3,333,Lost Cheap Customer
17590,33,3,1,3,4.99,3,333,Lost Cheap Customer
18964,32,3,1,3,69.99,3,333,Lost Cheap Customer
22917,33,3,1,3,4.99,3,333,Lost Cheap Customer
25473,32,3,1,3,4.99,3,333,Lost Cheap Customer
14404,33,3,1,3,4.99,3,333,Lost Cheap Customer
25665,32,3,1,3,4.99,3,333,Lost Cheap Customer
21294,32,3,1,3,9.99,3,333,Lost Cheap Customer
24703,32,3,1,3,4.99,3,333,Lost Cheap Customer
22814,32,3,1,3,4.99,3,333,Lost Cheap Customer
25516,32,3,1,3,21.49,3,333,Lost Cheap Customer
20312,32,3,1,3,4.99,3,333,Lost Cheap Customer
18423,32,3,1,3,4.99,3,333,Lost Cheap Customer
15967,32,3,1,3,4.99,3,333,Lost Cheap Customer
13448,32,3,1,3,21.98,3,333,Lost Cheap Customer
12512,32,3,1,3,8.99,3,333,Lost Cheap Customer
20146,33,3,1,3,3.99,3,333,Lost Cheap Customer
28599,32,3,1,3,7.95,3,333,Lost Cheap Customer
22150,32,3,1,3,69.99,3,333,Lost Cheap Customer
19233,32,3,1,3,69.99,3,333,Lost Cheap Customer
12635,32,3,1,3,49.99,3,333,Lost Cheap Customer
19880,32,3,1,3,69.99,3,333,Lost Cheap Customer
18775,33,3,1,3,69.99,3,333,Lost Cheap Customer
28035,32,3,1,3,69.99,3,333,Lost Cheap Customer
25181,32,3,1,3,32.6,3,333,Lost Cheap Customer
28788,33,3,1,3,8.99,3,333,Lost Cheap Customer
27806,33,3,1,3,3.99,3,333,Lost Cheap Customer
19465,32,3,1,3,4.99,3,333,Lost Cheap Customer
27929,32,3,1,3,3.99,3,333,Lost Cheap Customer
24995,32,3,1,3,4.99,3,333,Lost Cheap Customer
23976,32,3,1,3,4.99,3,333,Lost Cheap Customer
15400,32,3,1,3,4.99,3,333,Lost Cheap Customer
18111,33,3,1,3,4.99,3,333,Lost Cheap Customer
22064,33,3,1,3,69.99,3,333,Lost Cheap Customer
12967,32,3,1,3,21.98,3,333,Lost Cheap Customer
26080,32,3,1,3,24.99,3,333,Lost Cheap Customer
17467,32,3,1,3,4.99,3,333,Lost Cheap Customer
22081,32,3,1,3,29.99,3,333,Lost Cheap Customer
17169,32,3,1,3,4.99,3,333,Lost Cheap Customer
16860,32,3,1,3,4.99,3,333,Lost Cheap Customer
27331,33,3,1,3,3.99,3,333,Lost Cheap Customer
23770,33,3,1,3,4.99,3,333,Lost Cheap Customer
14865,32,3,1,3,29.99,3,333,Lost Cheap Customer
11490,32,3,1,3,53.99,3,333,Lost Cheap Customer
17630,33,3,1,3,4.99,3,333,Lost Cheap Customer
27995,33,3,1,3,4.99,3,333,Lost Cheap Customer
21377,32,3,1,3,69.99,3,333,Lost Cheap Customer
19857,32,3,1,3,69.99,3,333,Lost Cheap Customer
29037,32,3,1,3,69.99,3,333,Lost Cheap Customer
25141,32,3,1,3,4.99,3,333,Lost Cheap Customer
26263,32,3,1,3,28.99,3,333,Lost Cheap Customer
25476,32,3,1,3,4.99,3,333,Lost Cheap Customer
19153,32,3,1,3,69.99,3,333,Lost Cheap Customer
21838,32,3,1,3,4.99,3,333,Lost Cheap Customer
29117,32,3,1,3,9.99,3,333,Lost Cheap Customer
12429,32,3,1,3,35,3,333,Lost Cheap Customer
28533,33,3,1,3,4.99,3,333,Lost Cheap Customer
24895,33,3,1,3,4.99,3,333,Lost Cheap Customer
23676,33,3,1,3,4.99,3,333,Lost Cheap Customer
25299,32,3,1,3,4.99,3,333,Lost Cheap Customer
27022,32,3,1,3,4.99,3,333,Lost Cheap Customer
15246,32,3,1,3,21.98,3,333,Lost Cheap Customer
27360,32,3,1,3,69.99,3,333,Lost Cheap Customer
22491,33,3,1,3,4.99,3,333,Lost Cheap Customer
29249,33,3,1,3,24.99,3,333,Lost Cheap Customer
26670,32,3,1,3,69.99,3,333,Lost Cheap Customer
26544,32,3,1,3,21.49,3,333,Lost Cheap Customer
25837,32,3,1,3,24.99,3,333,Lost Cheap Customer
23673,32,3,1,3,4.99,3,333,Lost Cheap Customer
26773,32,3,1,3,69.99,3,333,Lost Cheap Customer
27420,33,3,1,3,69.99,3,333,Lost Cheap Customer
21263,32,3,1,3,4.99,3,333,Lost Cheap Customer
28233,32,3,1,3,21.49,3,333,Lost Cheap Customer
12481,32,3,1,3,8.99,3,333,Lost Cheap Customer
16474,32,3,1,3,24.99,3,333,Lost Cheap Customer
28817,33,3,1,3,69.99,3,333,Lost Cheap Customer
28127,32,3,1,3,4.99,3,333,Lost Cheap Customer
18681,32,3,1,3,69.99,3,333,Lost Cheap Customer
25336,32,3,1,3,24.99,3,333,Lost Cheap Customer
27400,33,3,1,3,69.99,3,333,Lost Cheap Customer
20361,33,3,1,3,69.99,3,333,Lost Cheap Customer
20301,32,3,1,3,69.99,3,333,Lost Cheap Customer
16992,32,3,1,3,4.99,3,333,Lost Cheap Customer
28874,32,3,1,3,4.99,3,333,Lost Cheap Customer
26026,32,3,1,3,4.99,3,333,Lost Cheap Customer
21114,32,3,1,3,4.99,3,333,Lost Cheap Customer
24108,32,3,1,3,3.99,3,333,Lost Cheap Customer
19139,32,3,1,3,69.99,3,333,Lost Cheap Customer
21363,32,3,1,3,4.99,3,333,Lost Cheap Customer
22883,32,3,1,3,29.99,3,333,Lost Cheap Customer
24941,32,3,1,3,32.6,3,333,Lost Cheap Customer
24423,32,3,1,3,32.6,3,333,Lost Cheap Customer
20550,32,3,1,3,24.99,3,333,Lost Cheap Customer
20487,32,3,1,3,9.99,3,333,Lost Cheap Customer
29129,32,3,1,3,24.99,3,333,Lost Cheap Customer
12538,32,3,1,3,8.99,3,333,Lost Cheap Customer
16537,32,3,1,3,24.99,3,333,Lost Cheap Customer
22574,32,3,1,3,69.99,3,333,Lost Cheap Customer
17430,32,3,1,3,4.99,3,333,Lost Cheap Customer
14021,32,3,1,3,21.98,3,333,Lost Cheap Customer
28462,32,3,1,3,69.99,3,333,Lost Cheap Customer
22156,32,3,1,3,69.99,3,333,Lost Cheap Customer
17015,32,3,1,3,4.99,3,333,Lost Cheap Customer
14788,33,3,1,3,4.99,3,333,Lost Cheap Customer
23962,33,3,1,3,28.99,3,333,Lost Cheap Customer
22488,32,3,1,3,4.99,3,333,Lost Cheap Customer
16039,33,3,1,3,4.99,3,333,Lost Cheap Customer
24277,33,3,1,3,9.99,3,333,Lost Cheap Customer
20278,33,3,1,3,69.99,3,333,Lost Cheap Customer
18853,32,3,1,3,69.99,3,333,Lost Cheap Customer
27389,32,3,1,3,28.99,3,333,Lost Cheap Customer
20327,32,3,1,3,69.99,3,333,Lost Cheap Customer
17845,32,3,1,3,24.99,3,333,Lost Cheap Customer
15352,32,3,1,3,69.99,3,333,Lost Cheap Customer
27380,32,3,1,3,69.99,3,333,Lost Cheap Customer
19242,32,3,1,3,69.99,3,333,Lost Cheap Customer
25342,32,3,1,3,24.99,3,333,Lost Cheap Customer
18552,32,3,1,3,4.99,3,333,Lost Cheap Customer
15618,32,3,1,3,24.99,3,333,Lost Cheap Customer
22863,32,3,1,3,29.99,3,333,Lost Cheap Customer
24649,32,3,1,3,4.99,3,333,Lost Cheap Customer
15452,32,3,1,3,24.99,3,333,Lost Cheap Customer
26232,32,3,1,3,4.99,3,333,Lost Cheap Customer
20948,32,3,1,3,3.99,3,333,Lost Cheap Customer
17616,32,3,1,3,4.99,3,333,Lost Cheap Customer
23129,32,3,1,3,4.99,3,333,Lost Cheap Customer
28333,33,3,1,3,53.99,3,333,Lost Cheap Customer
17556,32,3,1,3,4.99,3,333,Lost Cheap Customer
28456,33,3,1,3,69.99,3,333,Lost Cheap Customer
24572,32,3,1,3,3.99,3,333,Lost Cheap Customer
18031,32,3,1,3,24.99,3,333,Lost Cheap Customer
20178,32,3,1,3,3.99,3,333,Lost Cheap Customer
19262,33,3,1,3,24.99,3,333,Lost Cheap Customer
23839,32,3,1,3,29.99,3,333,Lost Cheap Customer
25359,32,3,1,3,24.99,3,333,Lost Cheap Customer
19348,33,3,1,3,21.49,3,333,Lost Cheap Customer
23570,32,3,1,3,21.98,3,333,Lost Cheap Customer
28442,32,3,1,3,69.99,3,333,Lost Cheap Customer
26857,32,3,1,3,21.49,3,333,Lost Cheap Customer
26551,33,3,1,3,28.99,3,333,Lost Cheap Customer
23299,33,3,1,3,29.99,3,333,Lost Cheap Customer
23070,33,3,1,3,4.99,3,333,Lost Cheap Customer
26691,33,3,1,3,28.99,3,333,Lost Cheap Customer
22990,32,3,1,3,29.99,3,333,Lost Cheap Customer
24218,32,3,1,3,4.99,3,333,Lost Cheap Customer
16326,32,3,1,3,24.99,3,333,Lost Cheap Customer
19243,32,3,1,3,69.99,3,333,Lost Cheap Customer
20179,32,3,1,3,24.99,3,333,Lost Cheap Customer
18845,32,3,1,3,69.99,3,333,Lost Cheap Customer
27321,33,3,1,3,28.99,3,333,Lost Cheap Customer
14205,32,3,1,3,32.6,3,333,Lost Cheap Customer
20308,32,3,1,3,69.99,3,333,Lost Cheap Customer
28606,32,3,1,3,7.95,3,333,Lost Cheap Customer
26173,32,3,1,3,4.99,3,333,Lost Cheap Customer
21845,32,3,1,3,4.99,3,333,Lost Cheap Customer
25844,33,3,1,3,24.99,3,333,Lost Cheap Customer
11935,32,3,1,3,35,3,333,Lost Cheap Customer
13186,32,3,1,3,21.98,3,333,Lost Cheap Customer
26488,33,3,1,3,4.99,3,333,Lost Cheap Customer
19933,32,3,1,3,4.99,3,333,Lost Cheap Customer
28589,32,3,1,3,69.99,3,333,Lost Cheap Customer
20368,32,3,1,3,69.99,3,333,Lost Cheap Customer
25343,32,3,1,3,24.99,3,333,Lost Cheap Customer
28964,32,3,1,3,69.99,3,333,Lost Cheap Customer
28274,33,3,1,3,4.99,3,333,Lost Cheap Customer
17783,32,3,1,3,24.99,3,333,Lost Cheap Customer
20637,32,3,1,3,9.99,3,333,Lost Cheap Customer
27049,32,3,1,3,4.99,3,333,Lost Cheap Customer
25529,33,3,1,3,21.49,3,333,Lost Cheap Customer
29230,33,3,1,3,4.99,3,333,Lost Cheap Customer
12419,32,3,1,3,35,3,333,Lost Cheap Customer
28085,32,3,1,3,4.99,3,333,Lost Cheap Customer
15107,32,3,1,3,69.99,3,333,Lost Cheap Customer
22123,32,3,1,3,29.99,3,333,Lost Cheap Customer
23643,32,3,1,3,4.99,3,333,Lost Cheap Customer
26007,32,3,1,3,24.99,3,333,Lost Cheap Customer
21115,32,3,1,3,4.99,3,333,Lost Cheap Customer
20142,33,3,1,3,3.99,3,333,Lost Cheap Customer
26697,32,3,1,3,28.99,3,333,Lost Cheap Customer
25801,33,3,1,3,4.99,3,333,Lost Cheap Customer
14271,32,3,1,3,21.98,3,333,Lost Cheap Customer
19552,32,3,1,3,69.99,3,333,Lost Cheap Customer
16558,32,3,1,3,24.99,3,333,Lost Cheap Customer
23717,32,3,1,3,29.99,3,333,Lost Cheap Customer
18387,32,3,1,3,4.99,3,333,Lost Cheap Customer
23402,33,3,1,3,29.99,3,333,Lost Cheap Customer
21868,33,3,1,3,4.99,3,333,Lost Cheap Customer
12837,33,3,1,3,4.99,3,333,Lost Cheap Customer
17431,32,3,1,3,4.99,3,333,Lost Cheap Customer
17683,32,3,1,3,4.99,3,333,Lost Cheap Customer
15519,32,3,1,3,21.98,3,333,Lost Cheap Customer
27401,32,3,1,3,69.99,3,333,Lost Cheap Customer
20139,32,3,1,3,69.99,3,333,Lost Cheap Customer
22841,32,3,1,3,35,3,333,Lost Cheap Customer
24630,32,3,1,3,4.99,3,333,Lost Cheap Customer
22403,32,3,1,3,69.99,3,333,Lost Cheap Customer
12379,32,3,1,3,49.99,3,333,Lost Cheap Customer
17368,33,3,1,3,4.99,3,333,Lost Cheap Customer
26010,33,3,1,3,24.99,3,333,Lost Cheap Customer
19346,33,3,1,3,21.49,3,333,Lost Cheap Customer
13309,32,3,1,3,21.98,3,333,Lost Cheap Customer
27836,32,3,1,3,4.99,3,333,Lost Cheap Customer
29153,32,3,1,3,3.99,3,333,Lost Cheap Customer
17165,33,3,1,3,4.99,3,333,Lost Cheap Customer
24894,33,3,1,3,4.99,3,333,Lost Cheap Customer
17649,33,3,1,3,3.99,3,333,Lost Cheap Customer
26199,33,3,1,3,24.99,3,333,Lost Cheap Customer
28057,32,3,1,3,21.49,3,333,Lost Cheap Customer
13550,32,3,1,3,69.99,3,333,Lost Cheap Customer
18522,32,3,1,3,69.99,3,333,Lost Cheap Customer
17526,32,3,1,3,4.99,3,333,Lost Cheap Customer
28409,33,3,1,3,28.99,3,333,Lost Cheap Customer
17111,33,3,1,3,4.99,3,333,Lost Cheap Customer
23892,32,3,1,3,4.99,3,333,Lost Cheap Customer
25206,32,3,1,3,24.99,3,333,Lost Cheap Customer
16003,32,3,1,3,4.99,3,333,Lost Cheap Customer
20440,32,3,1,3,9.99,3,333,Lost Cheap Customer
22355,32,3,1,3,9.99,3,333,Lost Cheap Customer
16441,33,3,1,3,24.99,3,333,Lost Cheap Customer
28266,32,3,1,3,4.99,3,333,Lost Cheap Customer
28077,32,3,1,3,21.49,3,333,Lost Cheap Customer
22558,32,3,1,3,4.99,3,333,Lost Cheap Customer
24078,32,3,1,3,3.99,3,333,Lost Cheap Customer
14592,32,3,1,3,4.99,3,333,Lost Cheap Customer
28595,32,3,1,3,49.99,3,333,Lost Cheap Customer
23623,33,3,1,3,3.99,3,333,Lost Cheap Customer
28094,33,3,1,3,2.29,3,333,Lost Cheap Customer
13275,33,3,1,3,21.98,3,333,Lost Cheap Customer
21851,32,3,1,3,4.99,3,333,Lost Cheap Customer
13899,32,3,1,3,21.98,3,333,Lost Cheap Customer
28967,33,3,1,3,8.99,3,333,Lost Cheap Customer
24499,32,3,1,3,32.6,3,333,Lost Cheap Customer
25804,32,3,1,3,4.99,3,333,Lost Cheap Customer
24768,32,3,1,3,32.6,3,333,Lost Cheap Customer
11426,32,3,1,3,34.99,3,333,Lost Cheap Customer
14987,32,3,1,3,24.99,3,333,Lost Cheap Customer
27344,32,3,1,3,69.99,3,333,Lost Cheap Customer
13467,32,3,1,3,21.98,3,333,Lost Cheap Customer
28615,32,3,1,3,8.99,3,333,Lost Cheap Customer
19879,32,3,1,3,69.99,3,333,Lost Cheap Customer
21662,32,3,1,3,21.49,3,333,Lost Cheap Customer
27221,32,3,1,3,3.99,3,333,Lost Cheap Customer
20497,33,3,1,3,69.99,3,333,Lost Cheap Customer
16381,33,3,1,3,4.99,3,333,Lost Cheap Customer
18671,32,3,1,3,69.99,3,333,Lost Cheap Customer
20586,32,3,1,3,24.99,3,333,Lost Cheap Customer
21121,32,3,1,3,21.49,3,333,Lost Cheap Customer
19919,32,3,1,3,4.99,3,333,Lost Cheap Customer
14443,32,3,1,3,21.98,3,333,Lost Cheap Customer
20460,33,3,1,3,21.49,3,333,Lost Cheap Customer
27739,32,3,1,3,69.99,3,333,Lost Cheap Customer
17168,32,3,1,3,4.99,3,333,Lost Cheap Customer
17875,32,3,1,3,24.99,3,333,Lost Cheap Customer
12531,32,3,1,3,21.98,3,333,Lost Cheap Customer
27350,32,3,1,3,69.99,3,333,Lost Cheap Customer
17357,32,3,1,3,4.99,3,333,Lost Cheap Customer
15654,32,3,1,3,24.99,3,333,Lost Cheap Customer
14821,32,3,1,3,29.99,3,333,Lost Cheap Customer
16438,32,3,1,3,24.99,3,333,Lost Cheap Customer
28300,32,3,1,3,2.29,3,333,Lost Cheap Customer
25893,32,3,1,3,24.99,3,333,Lost Cheap Customer
20334,33,3,1,3,69.99,3,333,Lost Cheap Customer
27241,32,3,1,3,28.99,3,333,Lost Cheap Customer
28286,32,3,1,3,4.99,3,333,Lost Cheap Customer
18877,32,3,1,3,69.99,3,333,Lost Cheap Customer
28601,32,3,1,3,7.95,3,333,Lost Cheap Customer
19928,32,3,1,3,4.99,3,333,Lost Cheap Customer
22736,32,3,1,3,29.99,3,333,Lost Cheap Customer
12268,32,3,1,3,49.99,3,333,Lost Cheap Customer
25372,32,3,1,3,32.6,3,333,Lost Cheap Customer
24963,32,3,1,3,32.6,3,333,Lost Cheap Customer
27665,32,3,1,3,21.49,3,333,Lost Cheap Customer
28003,33,3,1,3,4.99,3,333,Lost Cheap Customer
11392,32,3,1,3,28.99,3,333,Lost Cheap Customer
11438,33,3,1,3,34.99,3,333,Lost Cheap Customer
25547,33,3,1,3,3.99,3,333,Lost Cheap Customer
12374,33,3,1,3,34.99,3,333,Lost Cheap Customer
14094,32,3,1,3,21.98,3,333,Lost Cheap Customer
11555,32,3,1,3,34.99,3,333,Lost Cheap Customer
14629,32,3,1,3,4.99,3,333,Lost Cheap Customer
22017,32,3,1,3,69.99,3,333,Lost Cheap Customer
20732,32,3,1,3,9.99,3,333,Lost Cheap Customer
25890,33,3,1,3,24.99,3,333,Lost Cheap Customer
12906,33,3,1,3,21.98,3,333,Lost Cheap Customer
26517,32,3,1,3,24.99,3,333,Lost Cheap Customer
24619,32,3,1,3,32.6,3,333,Lost Cheap Customer
23466,33,3,1,3,29.99,3,333,Lost Cheap Customer
25109,32,3,1,3,4.99,3,333,Lost Cheap Customer
23360,32,3,1,3,29.99,3,333,Lost Cheap Customer
28793,33,3,1,3,24.99,3,333,Lost Cheap Customer
26981,32,3,1,3,21.49,3,333,Lost Cheap Customer
24064,33,3,1,3,4.99,3,333,Lost Cheap Customer
20237,33,3,1,3,21.49,3,333,Lost Cheap Customer
26274,32,3,1,3,21.49,3,333,Lost Cheap Customer
23672,32,3,1,3,29.99,3,333,Lost Cheap Customer
22009,32,3,1,3,9.99,3,333,Lost Cheap Customer
28896,32,3,1,3,21.49,3,333,Lost Cheap Customer
18179,32,3,1,3,4.99,3,333,Lost Cheap Customer
22710,32,3,1,3,3.99,3,333,Lost Cheap Customer
12869,33,3,1,3,32.6,3,333,Lost Cheap Customer
21176,33,3,1,3,35,3,333,Lost Cheap Customer
24691,32,3,1,3,3.99,3,333,Lost Cheap Customer
12331,32,3,1,3,49.99,3,333,Lost Cheap Customer
11478,32,3,1,3,53.99,3,333,Lost Cheap Customer
20509,32,3,1,3,9.99,3,333,Lost Cheap Customer
13831,32,3,1,3,35,3,333,Lost Cheap Customer
28604,33,3,1,3,7.95,3,333,Lost Cheap Customer
12514,33,3,1,3,8.99,3,333,Lost Cheap Customer
23254,33,3,1,3,9.99,3,333,Lost Cheap Customer
13596,33,3,1,3,9.99,3,333,Lost Cheap Customer
20088,32,3,1,3,4.99,3,333,Lost Cheap Customer
26878,32,3,1,3,21.49,3,333,Lost Cheap Customer
27207,32,3,1,3,4.99,3,333,Lost Cheap Customer
17014,33,3,1,3,4.99,3,333,Lost Cheap Customer
19178,32,3,1,3,24.99,3,333,Lost Cheap Customer
24980,32,3,1,3,32.6,3,333,Lost Cheap Customer
12543,32,3,1,3,8.99,3,333,Lost Cheap Customer
26466,32,3,1,3,24.99,3,333,Lost Cheap Customer
18102,33,3,1,3,4.99,3,333,Lost Cheap Customer
22324,32,3,1,3,24.99,3,333,Lost Cheap Customer
13296,32,3,1,3,21.98,3,333,Lost Cheap Customer
24763,32,3,1,3,4.99,3,333,Lost Cheap Customer
20681,33,3,1,3,9.99,3,333,Lost Cheap Customer
27926,32,3,1,3,4.99,3,333,Lost Cheap Customer
22676,33,3,1,3,28.99,3,333,Lost Cheap Customer
20512,32,3,1,3,9.99,3,333,Lost Cheap Customer
20618,32,3,1,3,21.49,3,333,Lost Cheap Customer
15414,33,3,1,3,4.99,3,333,Lost Cheap Customer
15706,32,3,1,3,35,3,333,Lost Cheap Customer
17137,33,3,1,3,4.99,3,333,Lost Cheap Customer
18657,32,3,1,3,4.99,3,333,Lost Cheap Customer
20277,32,3,1,3,4.99,3,333,Lost Cheap Customer
20967,32,3,1,3,4.99,3,333,Lost Cheap Customer
17200,32,3,1,3,21.98,3,333,Lost Cheap Customer
29228,33,3,1,3,24.99,3,333,Lost Cheap Customer
14180,32,3,1,3,32.6,3,333,Lost Cheap Customer
17738,33,3,1,3,24.99,3,333,Lost Cheap Customer
17449,32,3,1,3,4.99,3,333,Lost Cheap Customer
21989,32,3,1,3,35,3,333,Lost Cheap Customer
18445,32,3,1,3,21.49,3,333,Lost Cheap Customer
27164,32,3,1,3,3.99,3,333,Lost Cheap Customer
14532,32,3,1,3,21.98,3,333,Lost Cheap Customer
23346,32,3,1,3,4.99,3,333,Lost Cheap Customer
24677,32,3,1,3,32.6,3,333,Lost Cheap Customer
28607,33,3,1,3,7.95,3,333,Lost Cheap Customer
24803,32,3,1,3,32.6,3,333,Lost Cheap Customer
26904,33,3,1,3,28.99,3,333,Lost Cheap Customer
28919,33,3,1,3,4.99,3,333,Lost Cheap Customer
21391,33,3,1,3,29.99,3,333,Lost Cheap Customer
23678,32,3,1,3,29.99,3,333,Lost Cheap Customer
18036,32,3,1,3,24.99,3,333,Lost Cheap Customer
24494,33,3,1,3,9.99,3,333,Lost Cheap Customer
18912,32,3,1,3,69.99,3,333,Lost Cheap Customer
16874,32,3,1,3,4.99,3,333,Lost Cheap Customer
27176,33,3,1,3,21.49,3,333,Lost Cheap Customer
20306,32,3,1,3,69.99,3,333,Lost Cheap Customer
19516,32,3,1,3,3.99,3,333,Lost Cheap Customer
28344,32,3,1,3,53.99,3,333,Lost Cheap Customer
28862,33,3,1,3,24.99,3,333,Lost Cheap Customer
23953,32,3,1,3,3.99,3,333,Lost Cheap Customer
16582,33,3,1,3,35,3,333,Lost Cheap Customer
17727,32,3,1,3,21.98,3,333,Lost Cheap Customer
17335,32,3,1,3,4.99,3,333,Lost Cheap Customer
26054,32,3,1,3,24.99,3,333,Lost Cheap Customer
18182,32,3,1,3,4.99,3,333,Lost Cheap Customer
24471,32,3,1,3,4.99,3,333,Lost Cheap Customer
15560,32,3,1,3,4.99,3,333,Lost Cheap Customer
19327,33,3,1,3,4.99,3,333,Lost Cheap Customer
15689,32,3,1,3,35,3,333,Lost Cheap Customer
21099,32,3,1,3,21.49,3,333,Lost Cheap Customer
15420,33,3,1,3,4.99,3,333,Lost Cheap Customer
26489,33,3,1,3,24.99,3,333,Lost Cheap Customer
19184,32,3,1,3,24.99,3,333,Lost Cheap Customer
23512,32,3,1,3,29.99,3,333,Lost Cheap Customer
